,alpha_gross_units,units,abs_pct_err,abs_err
GZMWPHZ,0.0,0.0,0.0,0.0
GZPUWU3,0.0,0.0,0.0,0.0
GZSZ8VB,0.0,0.0,0.0,0.0
GZTNRY8,0.0,0.0,0.0,0.0
GZUTHQZ,0.0,0.0,0.0,0.0
GZYP5TE,0.0,0.0,0.0,0.0
GZYRGSR,0.0,0.0,0.0,0.0
GZYYZAK,0.0,0.0,0.0,0.0
GZZCWU3,0.0,0.0,0.0,0.0
GZZNHHA,0.0,0.0,0.0,0.0
GZZZV3G,0.0,0.0,0.0,0.0
H2BDXTV,49.0,39.0,0.2,10.0
H3ESHCZ,426.0,258.0,0.39344262295081966,168.0
H3EZYZZ,0.0,0.0,0.0,0.0
H3FAA39,3306.0,721.0,0.7816752343513759,2585.0
H3MMRAA,16.0,75.0,3.4705882352941178,59.0
H4AM8FE,0.0,0.0,0.0,0.0
H4CEC4C,0.0,0.0,0.0,0.0
H4EZHZJ,0.0,0.0,0.0,0.0
H4ZGVZT,13.0,18.0,0.35714285714285715,5.0
H5FVTNH,0.0,0.0,0.0,0.0
H5HTS54,0.0,0.0,0.0,0.0
H5Z73SY,0.0,1.0,1.0,1.0
H6CRTHR,0.0,0.0,0.0,0.0
H6HZ9NF,0.0,0.0,0.0,0.0
H6Q5ZN4,26.0,16.0,0.37037037037037035,10.0
H7GV6MS,0.0,0.0,0.0,0.0
H7ZDZUA,0.0,0.0,0.0,0.0
H82K2ZV,0.0,0.0,0.0,0.0
H8FDZHB,11.0,16.0,0.4166666666666667,5.0
H8MY6E2,836.0,283.0,0.6606929510155317,553.0
H9A2S3N,626.0,66.0,0.8931419457735247,560.0
H9CEJWG,0.0,0.0,0.0,0.0
HA6ZVM2,21.0,15.0,0.2727272727272727,6.0
HAHADSH,252.0,276.0,0.09486166007905138,24.0
HAKE6CZ,1.0,0.0,0.5,1.0
HAVEKEF,0.0,0.0,0.0,0.0
HB58GJN,0.0,0.0,0.0,0.0
HBAZQN7,223.0,194.0,0.12946428571428573,29.0
HBHMSPR,2199.0,700.0,0.6813636363636364,1499.0
HBK44JY,0.0,0.0,0.0,0.0
HBKKFSN,28360.0,8599.0,0.6967666866471564,19761.0
HBMYAQD,0.0,0.0,0.0,0.0
HBPXYNZ,0.0,0.0,0.0,0.0
HBUUCCZ,246.0,199.0,0.1902834008097166,47.0
HC2SYSA,0.0,0.0,0.0,0.0
HC3WHZZ,0.0,0.0,0.0,0.0
HC42XMF,0.0,0.0,0.0,0.0
HCAUDEB,1.0,0.0,0.5,1.0
HCQ4ZZZ,0.0,0.0,0.0,0.0
HCWCAXG,236.0,180.0,0.23628691983122363,56.0
HDCZKVY,0.0,0.0,0.0,0.0
HDDF5SZ,0.0,1.0,1.0,1.0
HDKPSQD,1120.0,0.0,0.9991079393398751,1120.0
HDU43F6,0.0,1.0,1.0,1.0
HDZCJ4Q,0.0,0.0,0.0,0.0
HDZZSVZ,383.0,40.0,0.8932291666666666,343.0
HE7ZPSB,1999.0,300.0,0.8495,1699.0
HEMNGHW,63.0,13.0,0.78125,50.0
HEMZGDF,0.0,0.0,0.0,0.0
HEPGSHM,4.0,14.0,2.0,10.0
HERTDAC,0.0,0.0,0.0,0.0
HEXTZHV,0.0,0.0,0.0,0.0
HF2XEFB,70.0,74.0,0.056338028169014086,4.0
HFDPU4Y,0.0,0.0,0.0,0.0
HFF7DVN,0.0,0.0,0.0,0.0
HFFUYM7,280.0,168.0,0.398576512455516,112.0
HFFWZEA,555.0,371.0,0.33093525179856115,184.0
HFSGNWN,0.0,0.0,0.0,0.0
HFSWPTH,0.0,0.0,0.0,0.0
HFUY5GH,0.0,0.0,0.0,0.0
HFXGXGB,0.0,0.0,0.0,0.0
HFYZWPY,0.0,0.0,0.0,0.0
HFZJN6N,337.0,141.0,0.5798816568047337,196.0
HFZVZFG,0.0,0.0,0.0,0.0
HG78BDG,0.0,0.0,0.0,0.0
HG86FDG,0.0,0.0,0.0,0.0
HG9SBGG,87.0,103.0,0.18181818181818182,16.0
HGA8BY9,0.0,0.0,0.0,0.0
HGBZUGW,0.0,0.0,0.0,0.0
HGQHXSB,169.0,0.0,0.9941176470588236,169.0
HGS7KMQ,1.0,0.0,0.5,1.0
HGSHHSA,0.0,0.0,0.0,0.0
HGSQH6P,0.0,0.0,0.0,0.0
HGTWKTZ,17.0,9.0,0.4444444444444444,8.0
HGUXAFZ,1.0,0.0,0.5,1.0
HGVVNJ5,0.0,0.0,0.0,0.0
HGWNKSF,0.0,0.0,0.0,0.0
HGWWPPB,0.0,0.0,0.0,0.0
HH7UP2Y,0.0,0.0,0.0,0.0
HHCUG5N,12.0,6.0,0.46153846153846156,6.0
HHCZGFZ,9.0,2.0,0.7,7.0
HHDUWKD,0.0,0.0,0.0,0.0
HHGU6YT,0.0,0.0,0.0,0.0
HHMHJDF,0.0,0.0,0.0,0.0
HHNFCJU,0.0,0.0,0.0,0.0
HHNRHXH,0.0,0.0,0.0,0.0
HHQGRRP,1611.0,690.0,0.5713399503722084,921.0
HHUGHVW,0.0,0.0,0.0,0.0
HHUJFNY,0.0,0.0,0.0,0.0
HHY9CZK,0.0,0.0,0.0,0.0
HJ4VRZN,0.0,0.0,0.0,0.0
HJGRUXK,1.0,3.0,1.0,2.0
HJHABMS,0.0,0.0,0.0,0.0
HJHMX8N,13.0,4.0,0.6428571428571429,9.0
HJM8HKS,4.0,5.0,0.2,1.0
HJMF9C5,0.0,1.0,1.0,1.0
HJRBCYZ,0.0,6.0,6.0,6.0
HJVNGK7,75.0,46.0,0.3815789473684211,29.0
HKFRMRR,158.0,120.0,0.2389937106918239,38.0
HKGAEYV,1.0,0.0,0.5,1.0
HKJMJZ3,0.0,0.0,0.0,0.0
HKKGB78,4.0,6.0,0.4,2.0
HKKUAMH,0.0,0.0,0.0,0.0
HKQSJEG,2367.0,2354.0,0.005489864864864865,13.0
HM4VRHS,0.0,0.0,0.0,0.0
HMCPQWX,0.0,0.0,0.0,0.0
HMNGS6H,0.0,0.0,0.0,0.0
HMUJZ7J,0.0,0.0,0.0,0.0
HMWQRH2,0.0,0.0,0.0,0.0
HN2GUWD,1.0,0.0,0.5,1.0
HNBHMCK,0.0,0.0,0.0,0.0
HNTUSUF,0.0,0.0,0.0,0.0
HNTZPWE,4033.0,3399.0,0.15716410510659395,634.0
HNYCMTS,0.0,0.0,0.0,0.0
HNYTAFZ,787.0,1422.0,0.8058375634517766,635.0
HP6JAGR,0.0,0.0,0.0,0.0
HPCABQZ,10.0,1.0,0.8181818181818182,9.0
HPEBYMC,64.0,4.0,0.9230769230769231,60.0
HPFWQRD,0.0,0.0,0.0,0.0
HPMHNBU,0.0,0.0,0.0,0.0
HPVFZ5R,3103.0,830.0,0.7322809278350515,2273.0
HPYMQX8,0.0,0.0,0.0,0.0
HPYMT5B,0.0,0.0,0.0,0.0
HQF3QEZ,2.0,2.0,0.0,0.0
HQRHJUF,62.0,36.0,0.4126984126984127,26.0
HQVAJWB,0.0,0.0,0.0,0.0
HQVNDFA,0.0,0.0,0.0,0.0
HQZK9GW,8.0,5.0,0.3333333333333333,3.0
HRAWAYX,0.0,0.0,0.0,0.0
HRDF7ZX,647.0,796.0,0.22993827160493827,149.0
HRFWPZD,0.0,0.0,0.0,0.0
HRHC9YY,0.0,0.0,0.0,0.0
HRMKUPP,0.0,0.0,0.0,0.0
HRNRFKY,2.0,0.0,0.6666666666666666,2.0
HRNZAZF,0.0,0.0,0.0,0.0
HRVUWFE,4626.0,2792.0,0.39636913767019666,1834.0
HRY2MZZ,0.0,0.0,0.0,0.0
HRYUKVR,3050.0,2683.0,0.1202884300229433,367.0
HRZVTK8,0.0,0.0,0.0,0.0
HS63AAY,39.0,10.0,0.725,29.0
HSRM9TS,14.0,19.0,0.3333333333333333,5.0
HSXKMGW,0.0,0.0,0.0,0.0
HSZS9HY,0.0,0.0,0.0,0.0
HTAPDYD,0.0,0.0,0.0,0.0
HTDYC6F,0.0,0.0,0.0,0.0
HTKJC8B,0.0,0.0,0.0,0.0
HTNXG9K,0.0,0.0,0.0,0.0
HTNY368,0.0,0.0,0.0,0.0
HTXSHPN,0.0,1.0,1.0,1.0
HTYSAHZ,0.0,0.0,0.0,0.0
HTZUGW6,0.0,0.0,0.0,0.0
HTZVQMZ,0.0,0.0,0.0,0.0
HTZZPPQ,0.0,0.0,0.0,0.0
HUM2BQB,0.0,0.0,0.0,0.0
HUNZBEY,0.0,0.0,0.0,0.0
HUXY9HZ,0.0,0.0,0.0,0.0
HVD9V2K,1.0,0.0,0.5,1.0
HVFKYFF,5.0,8.0,0.5,3.0
HVM9DVN,0.0,0.0,0.0,0.0
HVURJQB,1.0,0.0,0.5,1.0
HVYAJQ8,0.0,0.0,0.0,0.0
HWZDXFC,0.0,4.0,4.0,4.0
HWZN8QJ,1156.0,626.0,0.4580812445980985,530.0
HX3NZRR,0.0,0.0,0.0,0.0
HX9ENVV,0.0,0.0,0.0,0.0
HXAV43V,184.0,153.0,0.16756756756756758,31.0
HXHP4KP,0.0,0.0,0.0,0.0
HXRJKHQ,2.0,0.0,0.6666666666666666,2.0
HXTQ5FE,0.0,0.0,0.0,0.0
HY6G5HH,91.0,198.0,1.1630434782608696,107.0
HY8QGEH,3.0,2.0,0.25,1.0
HYAGZ4K,0.0,1.0,1.0,1.0
HYBXHBJ,0.0,0.0,0.0,0.0
HYHTZNQ,1.0,0.0,0.5,1.0
HYSHQYM,88.0,71.0,0.19101123595505617,17.0
HYVX96A,2.0,0.0,0.6666666666666666,2.0
HYZNNMM,0.0,0.0,0.0,0.0
HZ2BVMH,616.0,570.0,0.07455429497568881,46.0
HZ2HJU8,0.0,0.0,0.0,0.0
HZ33BJY,0.0,0.0,0.0,0.0
HZ4ZZRR,0.0,0.0,0.0,0.0
HZ5ZTVY,0.0,0.0,0.0,0.0
HZ9XVKM,3.0,0.0,0.75,3.0
HZAVPXG,0.0,0.0,0.0,0.0
HZB2T6G,0.0,0.0,0.0,0.0
HZD6MDD,0.0,0.0,0.0,0.0
HZDTC8Z,1647.0,198.0,0.879247572815534,1449.0
HZHG2UH,0.0,0.0,0.0,0.0
HZKAFD6,0.0,0.0,0.0,0.0
HZPHTHV,128.0,60.0,0.5271317829457365,68.0
HZPVE2A,0.0,0.0,0.0,0.0
HZQ6ZKD,0.0,0.0,0.0,0.0
HZRCHK2,0.0,0.0,0.0,0.0
HZSPFVZ,39.0,24.0,0.375,15.0
HZWZSJP,0.0,0.0,0.0,0.0
HZYGYGT,0.0,0.0,0.0,0.0
HZYUZW8,0.0,0.0,0.0,0.0
HZYWQZX,7.0,18.0,1.375,11.0
J3NR3BB,0.0,1.0,1.0,1.0
J3TCPUJ,0.0,0.0,0.0,0.0
J5KNNPN,1.0,0.0,0.5,1.0
J5Q3RXK,0.0,1.0,1.0,1.0
J5YBVGQ,77.0,8.0,0.8846153846153846,69.0
J5YNYFF,28.0,18.0,0.3448275862068966,10.0
J6GJ8MK,15.0,1.0,0.875,14.0
J6PJ2RE,0.0,0.0,0.0,0.0
J7NKPQE,0.0,0.0,0.0,0.0
J8DHGKY,117.0,96.0,0.17796610169491525,21.0
J8N3XKT,1.0,0.0,0.5,1.0
JARXM4N,0.0,0.0,0.0,0.0
JASEV3B,0.0,0.0,0.0,0.0
JB7BYFS,0.0,0.0,0.0,0.0
JB7XAFV,0.0,0.0,0.0,0.0
JBJGZSE,0.0,0.0,0.0,0.0
JBMCAWN,128.0,73.0,0.4263565891472868,55.0
JBQJH5A,0.0,0.0,0.0,0.0
JBSFUK8,0.0,0.0,0.0,0.0
JCBTPUB,2006.0,617.0,0.6920777279521674,1389.0
JCKYJ55,0.0,0.0,0.0,0.0
JCP6YBB,6.0,0.0,0.8571428571428571,6.0
JCWYGCC,0.0,0.0,0.0,0.0
JCXZUV3,26.0,38.0,0.4444444444444444,12.0
JDN3DS4,0.0,0.0,0.0,0.0
JDRNXPC,8.0,5.0,0.3333333333333333,3.0
JDVF95N,1500.0,592.0,0.6049300466355763,908.0
JDWAHFU,0.0,0.0,0.0,0.0
JDYSYM7,0.0,0.0,0.0,0.0
JEENBRP,0.0,0.0,0.0,0.0
JEHR4QN,33.0,30.0,0.08823529411764706,3.0
JEKKM9T,0.0,0.0,0.0,0.0
JFCABET,86.0,31.0,0.632183908045977,55.0
JFDHHAC,92.0,70.0,0.23655913978494625,22.0
JFHTXFU,0.0,0.0,0.0,0.0
JFXY2XT,56.0,9.0,0.8245614035087719,47.0
JGQ6HHE,0.0,14.0,14.0,14.0
JGQTN22,767.0,26.0,0.96484375,741.0
JGZYRZC,15.0,94.0,4.9375,79.0
JH2HAH7,0.0,0.0,0.0,0.0
JH6R3HQ,3.0,2.0,0.25,1.0
JH8GH7M,8.0,5.0,0.3333333333333333,3.0
JHEJQZZ,0.0,0.0,0.0,0.0
JHFV5PH,0.0,0.0,0.0,0.0
JHNTDGS,0.0,0.0,0.0,0.0
JKSVZBG,0.0,0.0,0.0,0.0
JKZFDZY,0.0,0.0,0.0,0.0
JM66ZNG,0.0,0.0,0.0,0.0
JMG84ZE,0.0,0.0,0.0,0.0
JMRENEB,0.0,0.0,0.0,0.0
JNGF3DG,0.0,0.0,0.0,0.0
JNYYSNB,0.0,0.0,0.0,0.0
JNZQDZC,0.0,0.0,0.0,0.0
JPAXYYX,0.0,0.0,0.0,0.0
JPNHEGV,0.0,0.0,0.0,0.0
JQHGJXA,0.0,0.0,0.0,0.0
JQN3ZQZ,0.0,0.0,0.0,0.0
JQSCW4R,0.0,0.0,0.0,0.0
JR5YG2U,7.0,4.0,0.375,3.0
JRGH4NE,0.0,0.0,0.0,0.0
JRV9WZZ,0.0,0.0,0.0,0.0
JRYXGHW,0.0,0.0,0.0,0.0
JSBHRNE,0.0,0.0,0.0,0.0
JSNYZSG,109.0,84.0,0.22727272727272727,25.0
JSV8HWZ,41.0,63.0,0.5238095238095238,22.0
JSYKJGQ,0.0,0.0,0.0,0.0
JTYBWCW,0.0,1.0,1.0,1.0
JU7EMFW,0.0,0.0,0.0,0.0
JUFTYQJ,14.0,18.0,0.26666666666666666,4.0
JUTSNCP,1.0,0.0,0.5,1.0
JUYZGGC,0.0,0.0,0.0,0.0
JUZRYNG,0.0,0.0,0.0,0.0
JV6SJQW,60.0,51.0,0.14754098360655737,9.0
JVSHPSF,0.0,0.0,0.0,0.0
JWMYFA2,0.0,0.0,0.0,0.0
JWQFEFX,9.0,7.0,0.2,2.0
JWVBCJD,10.0,9.0,0.09090909090909091,1.0
JX6NWWY,149.0,86.0,0.42,63.0
JXDBDFF,36.0,42.0,0.16216216216216217,6.0
JXVHAYP,0.0,0.0,0.0,0.0
JYH6APY,0.0,0.0,0.0,0.0
JYWASGY,0.0,0.0,0.0,0.0
JZ9YX2G,4162.0,1849.0,0.55560893586356,2313.0
JZKSX3K,4.0,6.0,0.4,2.0
JZVAF4H,0.0,0.0,0.0,0.0
JZZRHEN,0.0,0.0,0.0,0.0
K2HHZCM,0.0,0.0,0.0,0.0
K2HY4MN,0.0,0.0,0.0,0.0
K2UFKZA,0.0,0.0,0.0,0.0
K33MBG9,361.0,448.0,0.24033149171270718,87.0
K3EJPFW,49.0,82.0,0.66,33.0
K3JYRNS,0.0,0.0,0.0,0.0
K4UGWZS,0.0,0.0,0.0,0.0
K67HFGK,24.0,49.0,1.0,25.0
K68PHTJ,0.0,0.0,0.0,0.0
K6GPFGG,0.0,0.0,0.0,0.0
K7Y9AJ8,0.0,0.0,0.0,0.0
K8BDMYM,0.0,0.0,0.0,0.0
K8ZTENA,1073.0,1112.0,0.036312849162011177,39.0
KAQZMKT,0.0,0.0,0.0,0.0
KAV8QCZ,3697.0,975.0,0.7360735532720389,2722.0
KB9B8XV,0.0,0.0,0.0,0.0
KBCKUGQ,0.0,17.0,17.0,17.0
KBFG2ZH,0.0,0.0,0.0,0.0
KCFCTPT,38.0,20.0,0.46153846153846156,18.0
KCPR6ZH,43.0,28.0,0.3409090909090909,15.0
KCSJY9P,0.0,0.0,0.0,0.0
KDBZUMC,17615.0,2622.0,0.8511012715712988,14993.0
KDJXZJA,1.0,7.0,3.0,6.0
KDKVRQV,1981.0,1630.0,0.17709384460141273,351.0
KDM23Q8,0.0,0.0,0.0,0.0
KDN4DG2,0.0,0.0,0.0,0.0
KF9ZBUK,61.0,56.0,0.08064516129032258,5.0
KFAPA9F,0.0,0.0,0.0,0.0
KFB5TBP,1.0,0.0,0.5,1.0
KFSWGMB,0.0,0.0,0.0,0.0
KFY7EFT,0.0,0.0,0.0,0.0
KFYVTWH,0.0,0.0,0.0,0.0
KGEXXGZ,1.0,0.0,0.5,1.0
KGFRKGF,0.0,0.0,0.0,0.0
KGG6AVB,3.0,0.0,0.75,3.0
KGWS3YB,0.0,0.0,0.0,0.0
KGZKJAR,12.0,10.0,0.15384615384615385,2.0
KH2HFNN,0.0,0.0,0.0,0.0
KHF8RAU,1.0,0.0,0.5,1.0
KHFKBNB,0.0,0.0,0.0,0.0
KHFV832,0.0,0.0,0.0,0.0
KHMFCVF,0.0,0.0,0.0,0.0
KHR8KCG,0.0,0.0,0.0,0.0
KJ6VFDH,0.0,0.0,0.0,0.0
KJEYTR4,0.0,0.0,0.0,0.0
KJGJ2AK,0.0,0.0,0.0,0.0
KJNMH2D,206.0,499.0,1.4154589371980677,293.0
KKG9A4R,0.0,0.0,0.0,0.0
KKRXDDS,11.0,9.0,0.16666666666666666,2.0
KM7MNQH,6.0,2.0,0.5714285714285714,4.0
KMAADTZ,0.0,0.0,0.0,0.0
KMGHQTA,2.0,0.0,0.6666666666666666,2.0
KNP8XFG,1440.0,4526.0,2.1415683553088134,3086.0
KNSHHVN,0.0,0.0,0.0,0.0
KNZHGQP,5.0,0.0,0.8333333333333334,5.0
KPQTZVZ,2.0,1.0,0.3333333333333333,1.0
KPRRVJC,0.0,0.0,0.0,0.0
KPSNQDR,0.0,0.0,0.0,0.0
KQH3W5F,0.0,0.0,0.0,0.0
KQK4KZP,11.0,8.0,0.25,3.0
KQMUYZP,0.0,0.0,0.0,0.0
KQRJHJS,0.0,0.0,0.0,0.0
KQVMGVU,1.0,0.0,0.5,1.0
KRABKAM,0.0,0.0,0.0,0.0
KRCBT9J,75.0,46.0,0.3815789473684211,29.0
KRDQEKS,0.0,0.0,0.0,0.0
KRSHG5M,0.0,0.0,0.0,0.0
KRYJ8D4,0.0,0.0,0.0,0.0
KS2676B,0.0,0.0,0.0,0.0
KSGYNWZ,0.0,0.0,0.0,0.0
KSMDXH7,0.0,0.0,0.0,0.0
KSP3VTP,0.0,0.0,0.0,0.0
KT2VSBB,81.0,4.0,0.9390243902439024,77.0
KTN6R7E,0.0,0.0,0.0,0.0
KTYH82T,0.0,0.0,0.0,0.0
KUAMC24,0.0,0.0,0.0,0.0
KUNXJ7Z,22.0,106.0,3.652173913043478,84.0
KUVFXTE,0.0,0.0,0.0,0.0
KUVZ8DG,384.0,590.0,0.535064935064935,206.0
KUYZFZA,0.0,0.0,0.0,0.0
KVCWDUF,0.0,0.0,0.0,0.0
KVFQHZT,0.0,0.0,0.0,0.0
KVVVHMS,35.0,67.0,0.8888888888888888,32.0
KWDAC4A,0.0,0.0,0.0,0.0
KX8WWZA,0.0,0.0,0.0,0.0
KXCHZ4J,0.0,0.0,0.0,0.0
KXCTBV4,0.0,0.0,0.0,0.0
KXMFYHP,2396.0,2380.0,0.006675010429703796,16.0
KY9H62J,0.0,0.0,0.0,0.0
KYDGYYQ,31.0,10.0,0.65625,21.0
KYW3TEK,0.0,0.0,0.0,0.0
KYYCXUS,0.0,0.0,0.0,0.0
KZ6CPYY,0.0,1.0,1.0,1.0
KZBTEFK,3.0,1.0,0.5,2.0
KZGPYJW,5.0,4.0,0.16666666666666666,1.0
KZH9FNZ,0.0,0.0,0.0,0.0
KZHTHKJ,1.0,2.0,0.5,1.0
KZRNRH5,0.0,0.0,0.0,0.0
KZV4GQF,11.0,1.0,0.8333333333333334,10.0
M3KFVE3,358.0,88.0,0.7520891364902507,270.0
M48KE8F,0.0,0.0,0.0,0.0
M5HZHXX,2782.0,2816.0,0.01221703197987783,34.0
M6FB35G,0.0,0.0,0.0,0.0
M7CTGXU,4003.0,1464.0,0.6341158841158842,2539.0
M7GCQ5C,0.0,0.0,0.0,0.0
M7QYFZV,0.0,0.0,0.0,0.0
M9BVYCF,7.0,3.0,0.5,4.0
M9HSYZG,0.0,0.0,0.0,0.0
M9ZPZBB,17543.0,4795.0,0.7266301869585043,12748.0
MA4YVCK,0.0,0.0,0.0,0.0
MAHY3AJ,0.0,0.0,0.0,0.0
MBJC4A6,0.0,0.0,0.0,0.0
MBWQCHE,0.0,0.0,0.0,0.0
MCGAZ6J,0.0,0.0,0.0,0.0
MCGQSS8,0.0,0.0,0.0,0.0
MCH3GZX,986.0,84.0,0.9138804457953394,902.0
MCQMQHH,21.0,40.0,0.8636363636363636,19.0
MCRP5CR,16.0,9.0,0.4117647058823529,7.0
MCUGMQH,0.0,0.0,0.0,0.0
MCWMGUV,0.0,0.0,0.0,0.0
MCZR7RG,0.0,0.0,0.0,0.0
MDDDGKA,0.0,0.0,0.0,0.0
MDJT8UF,0.0,0.0,0.0,0.0
MEGWUKJ,0.0,0.0,0.0,0.0
MEN6HDZ,0.0,1.0,1.0,1.0
MEVUEG4,0.0,0.0,0.0,0.0
MEWZJGV,0.0,0.0,0.0,0.0
MEZWYXX,557.0,406.0,0.27060931899641577,151.0
MF2XMRR,0.0,0.0,0.0,0.0
MFNGTHM,0.0,0.0,0.0,0.0
MG9DKSG,0.0,0.0,0.0,0.0
MGBRSKP,0.0,0.0,0.0,0.0
MGDFYJK,0.0,0.0,0.0,0.0
MGHMQZH,0.0,0.0,0.0,0.0
MGRNG4Q,2044.0,578.0,0.7168704156479218,1466.0
MGXSYHA,0.0,0.0,0.0,0.0
MGYUBHU,50.0,23.0,0.5294117647058824,27.0
MHCSWDF,2.0,0.0,0.6666666666666666,2.0
MHF7HXK,1872.0,325.0,0.8259476775226908,1547.0
MHFKHT5,609.0,389.0,0.36065573770491804,220.0
MHGCWHF,0.0,0.0,0.0,0.0
MHNZ9AK,0.0,0.0,0.0,0.0
MHYEQAA,0.0,0.0,0.0,0.0
MJEXZYN,0.0,0.0,0.0,0.0
MJHCXSG,0.0,0.0,0.0,0.0
MK4Z6NZ,0.0,0.0,0.0,0.0
MKPVK7Q,29.0,7.0,0.7333333333333333,22.0
MM555GW,20409.0,11297.0,0.4464478196962273,9112.0
MNPZJJR,100.0,82.0,0.1782178217821782,18.0
MNRSNW4,0.0,0.0,0.0,0.0
MP8PUY3,0.0,0.0,0.0,0.0
MPBSB5H,0.0,0.0,0.0,0.0
MPGNCBZ,0.0,0.0,0.0,0.0
MPHQFQT,0.0,0.0,0.0,0.0
MQJFZ5C,0.0,0.0,0.0,0.0
MRMZDQ9,262.0,236.0,0.09885931558935361,26.0
MRNGVGW,2304.0,1645.0,0.2859002169197397,659.0
MSAMFQS,0.0,0.0,0.0,0.0
MSDNJZH,0.0,0.0,0.0,0.0
MSUE94W,1496.0,1297.0,0.13293253173012692,199.0
MSZB8DK,0.0,0.0,0.0,0.0
MT7HMR7,2.0,0.0,0.6666666666666666,2.0
MTED5D5,1457.0,939.0,0.355281207133059,518.0
MTFJGTD,8.0,7.0,0.1111111111111111,1.0
MTHYHSH,3279.0,1640.0,0.4996951219512195,1639.0
MTNNGHQ,0.0,1.0,1.0,1.0
MTZDC7U,0.0,0.0,0.0,0.0
MU5HEUK,0.0,0.0,0.0,0.0
MUFGSZE,10.0,22.0,1.0909090909090908,12.0
MUTEJYG,0.0,0.0,0.0,0.0
MUVYQFG,0.0,0.0,0.0,0.0
MV3HPEZ,4745.0,2121.0,0.5528866413822165,2624.0
MVEZ7YN,0.0,0.0,0.0,0.0
MVF8PHG,6.0,8.0,0.2857142857142857,2.0
MVMSJHT,0.0,0.0,0.0,0.0
MWAQM7Z,0.0,0.0,0.0,0.0
MWJCSHP,0.0,0.0,0.0,0.0
MWJV5PZ,0.0,0.0,0.0,0.0
MWSQTHK,0.0,0.0,0.0,0.0
MX23QRH,0.0,0.0,0.0,0.0
MX2AKFD,0.0,0.0,0.0,0.0
MXANY2Q,178.0,152.0,0.1452513966480447,26.0
MXAUMZW,0.0,0.0,0.0,0.0
MXCUXBS,0.0,0.0,0.0,0.0
MXDG6UM,0.0,0.0,0.0,0.0
MXPNQHG,204.0,42.0,0.7902439024390244,162.0
MXTAE6H,0.0,0.0,0.0,0.0
MXXWETG,3.0,0.0,0.75,3.0
MXZATX3,0.0,0.0,0.0,0.0
MXZGXGT,1234.0,0.0,0.9991902834008097,1234.0
MY9F6VY,0.0,0.0,0.0,0.0
MYDP8WP,0.0,0.0,0.0,0.0
MYMT4HN,9.0,1.0,0.8,8.0
MYQY6RS,0.0,0.0,0.0,0.0
MZ3DZPJ,0.0,0.0,0.0,0.0
MZA5PU5,3807.0,4199.0,0.10294117647058823,392.0
MZDB6Z6,0.0,0.0,0.0,0.0
MZFZJVN,188.0,332.0,0.7619047619047619,144.0
MZRP57F,0.0,0.0,0.0,0.0
MZYFNDT,0.0,0.0,0.0,0.0
MZYRAGD,0.0,0.0,0.0,0.0
N29ZJF4,48.0,40.0,0.16326530612244897,8.0
N2PUCWA,0.0,0.0,0.0,0.0
N3GPDZ7,1292.0,692.0,0.46403712296983757,600.0
N3SNRFA,0.0,0.0,0.0,0.0
N4GGTGY,0.0,0.0,0.0,0.0
N4R8GHF,42.0,0.0,0.9767441860465116,42.0
N6HHE8U,0.0,0.0,0.0,0.0
N6U4DSS,0.0,0.0,0.0,0.0
N8QVZH8,82.0,103.0,0.25301204819277107,21.0
N8ZY4EY,0.0,0.0,0.0,0.0
N94RDFF,0.0,0.0,0.0,0.0
N97SRMQ,152.0,137.0,0.09803921568627451,15.0
N9CA9HT,33.0,18.0,0.4411764705882353,15.0
NAYKSUH,3905.0,2022.0,0.482078853046595,1883.0
NB4EZXF,0.0,0.0,0.0,0.0
NBBBBP5,29.0,9.0,0.6666666666666666,20.0
NCAEXCQ,1.0,0.0,0.5,1.0
NCDD4HY,0.0,0.0,0.0,0.0
NCZG2QD,0.0,0.0,0.0,0.0
NDWE2HT,21.0,14.0,0.3181818181818182,7.0
NDXSGHS,31937.0,15338.0,0.5197257185797483,16599.0
NDXZZ7U,0.0,0.0,0.0,0.0
NECBJJS,1.0,1.0,0.0,0.0
NEGCN7H,122.0,124.0,0.016260162601626018,2.0
NEPMZTB,79.0,24.0,0.6875,55.0
NESDMEU,0.0,0.0,0.0,0.0
NFAZK2T,17.0,1.0,0.8888888888888888,16.0
NFGENVG,0.0,0.0,0.0,0.0
NFGFNAB,0.0,0.0,0.0,0.0
NFHDQ8D,0.0,0.0,0.0,0.0
NFZUPSX,0.0,0.0,0.0,0.0
NG9688H,0.0,0.0,0.0,0.0
NGEBHH3,0.0,0.0,0.0,0.0
NGGDKKX,0.0,0.0,0.0,0.0
NGKKNRX,0.0,0.0,0.0,0.0
NGKZS9W,0.0,0.0,0.0,0.0
NGQFTYJ,1.0,0.0,0.5,1.0
NGY78NU,0.0,0.0,0.0,0.0
NGZVMJE,0.0,0.0,0.0,0.0
NGZZSK2,0.0,0.0,0.0,0.0
NHCA9UH,0.0,0.0,0.0,0.0
NHF7NSD,0.0,0.0,0.0,0.0
NHHGPSS,0.0,0.0,0.0,0.0
NHTBHJM,11.0,34.0,1.9166666666666667,23.0
NJDJTDY,138.0,141.0,0.02158273381294964,3.0
NJYHHQR,0.0,0.0,0.0,0.0
NKDAMRB,0.0,0.0,0.0,0.0
NKYGQMA,0.0,0.0,0.0,0.0
NKZRSB8,0.0,0.0,0.0,0.0
NMETGEF,0.0,0.0,0.0,0.0
